cipName,cipCode,codeFamily,my_cat1,my_cat2
Custom Slipcovering and Upholstering,200503,200,Family and Home Ec,Family+Home Studies
"Home Furnishings and Equipment Management Production and Services, Other",200599,200,Family and Home Ec,Family+Home Studies
Institutional Home Management and Supporting Services General,200601,200,Family and Home Ec,Family+Home Studies
Companion to the Aged,200602,200,Family and Home Ec,Family+Home Studies
Custodial Services,200604,200,Family and Home Ec,Family+Home Studies
Executive Housekeeping,200605,200,Family and Home Ec,Family+Home Studies
Therapeutic Recreation Aide,200607,200,Family and Home Ec,Family+Home Studies
"Institutional Home Management and Supporting Services, Other",200699,200,Family and Home Ec,Family+Home Studies
Legal Assisting,220103,220,Law,Traditional Studies
"Law, Other",220199,220,Law,Traditional Studies
Composition,230401,230,English,Traditional Studies
"Linguistics (Includes Phonetics, Semanics and Philology)",230601,230,English,Traditional Studies
Literature American,230701,230,English,Traditional Studies
Literature English,230801,230,English,Traditional Studies
Rhetoric,230901,230,English,Traditional Studies
Speech Debate and Forensics,231001,231,English,Traditional Studies
Technical and Business Writing,231101,231,English,Traditional Studies
Letters Other,239999,239,Library Science,General+Multi+International
Liberal Arts and Sciences,240101,240,Library Science,General+Multi+International
"Liberal General Studies, Other",240199,240,Library Science,General+Multi+International
Library and Archival Sciences General,250101,250,Library Science,General+Multi+International
Library Assistant,250301,250,Library Science,General+Multi+International
"Library and Archival Science, Other",259999,259,Library Science,General+Multi+International
Mycology,260303,260,Physical Sciences,Physical Sciences
Plant Pharmacology,260306,260,Physical Sciences,Physical Sciences
"Botany, Other",260399,260,Physical Sciences,Physical Sciences
"Cell and Molecular Biology, Other",260499,260,Physical Sciences,Physical Sciences
"Miscellaneous Specialized Areas Life Sciences, Other",260699,260,Physical Sciences,Physical Sciences
"Zoology, Other",260799,260,Physical Sciences,Physical Sciences
"Life Sciences, Other",269999,269,Physical Sciences,Physical Sciences
Statistics,270501,270,Physical Sciences,Physical Sciences
"Military Technologies, Other",290199,290,Military,Military
Peace Studies,300501,300,History,Traditional Studies
Systems Science,300601,300,#N/A,#N/A
Parks and Recreation General,310101,310,"Recreation, Sports, and Tourism","Recreation, Sports, and Tourism"
"Parks and Recreation, Other",319999,319,"Recreation, Sports, and Tourism","Recreation, Sports, and Tourism"
Religion,380201,380,Philosophy+Religion,Traditional Studies
Philosophy and Religion Other,389999,389,Philosophy+Religion,Traditional Studies
Bible Studies,390201,390,Being Religious,Divinity
Missionary Studies,390301,390,Being Religious,Divinity
Theological Studies,390601,390,Being Religious,Divinity
"Theology, Other",399999,399,Being Religious,Divinity
"Geological Sciences, Other",400699,400,Physical Sciences,Physical Sciences
Earth Sciences,400703,400,Physical Sciences,Physical Sciences
Electron Physics,400803,400,Physical Sciences,Physical Sciences
Fluids and Plasmas,400805,400,Physical Sciences,Physical Sciences
Optics,400807,400,Physical Sciences,Physical Sciences
Solid State Physics,400808,400,Physical Sciences,Physical Sciences
Biological Laboratory Technology,410101,410,Science Technologies/Technicians,Trades and Technicians
Oceanographic (Biological) Technology,410102,410,Science Technologies/Technicians,Trades and Technicians
Nuclear Materials Handling Technology,410201,410,Science Technologies/Technicians,Trades and Technicians
Radiologic (Physical) Technology,410204,410,Science Technologies/Technicians,Trades and Technicians
"Nuclear Technologies, Other",410299,410,Science Technologies/Technicians,Trades and Technicians
Chemical Technology,410301,410,Science Technologies/Technicians,Trades and Technicians
Metallurgical Technology,410303,410,Science Technologies/Technicians,Trades and Technicians
Oceanographic (Physical) Technology,410305,410,Science Technologies/Technicians,Trades and Technicians
"Physical Science Technologies, Other",410399,410,Science Technologies/Technicians,Trades and Technicians
"Science Technologies, Other",419999,419,Science Technologies/Technicians,Trades and Technicians
Criminal Justice Administration.,430103,430,Criminology,Social Sciences
Criminal Justice Studies,430104,430,Criminology,Social Sciences
Forensic Studies,430106,430,Criminology,Social Sciences
Law Enforcement,430107,430,Criminology,Social Sciences
Law Enforcement Administration,430108,430,Criminology,Social Sciences
Security Services,430109,430,Criminology,Social Sciences
"Criminal Justice, Other",430199,430,Criminology,Social Sciences
Fire Control and Safety Technology,430201,430,Criminology,Social Sciences
Fire Protection Administration,430202,430,Criminology,Social Sciences
Firefighting,430203,430,Criminology,Social Sciences
"Protective Services, Other",439999,439,Criminology,Social Sciences
Community Services,440201,440,Criminology,Social Sciences
Public Policy Studies,440501,440,Public Affairs,Public Policy
Public Utilities,440603,440,Public Affairs,Public Policy
"Social Work, General",440701,440,Health Services and Health Sciences,Healthcare
Medical Social Work,440702,440,Health Services and Health Sciences,Healthcare
"Public Administration Affairs, Other",449999,449,Public Affairs,Public Policy
"Brickmasonry, Stonemasonry, and Tile Setting General",460101,460,Construction Trades,Trades and Technicians
"Brickmasonry, Block and Stonemasonry",460102,460,Construction Trades,Trades and Technicians
Title Setting,460103,460,Construction Trades,Trades and Technicians
Carpentry,460201,460,Construction Trades,Trades and Technicians
"Electrical and Power Transmission Installation, General",460301,460,Construction Trades,Trades and Technicians
"Electrical and Power Transmission Installation, Other",460399,460,Construction Trades,Trades and Technicians
Building and Property Maintenance,460401,460,Construction Trades,Trades and Technicians
Concrete Placing and Finishing,460402,460,Construction Trades,Trades and Technicians
Construction Inspection,460403,460,Construction Trades,Trades and Technicians
Drywall Installation,460404,460,Construction Trades,Trades and Technicians
Glazing,460406,460,Construction Trades,Trades and Technicians
Painting and Decorating,460408,460,Construction Trades,Trades and Technicians
Roofing,460410,460,Construction Trades,Trades and Technicians
"Miscellaneous Construction Trades and Property Maintenance, Other",460499,460,Construction Trades,Trades and Technicians
"Plumbing Pipefitting and Steamfitting, General",460501,460,Construction Trades,Trades and Technicians
Pipefitting and Steamfitting,460502,460,Construction Trades,Trades and Technicians
Plumbing,460503,460,Construction Trades,Trades and Technicians
"Plumbing, Pipefitting and Steamfitting, Other",460599,460,Construction Trades,Trades and Technicians
"Electrical and Electronics Equipment Repair, General",470101,470,Construction Trades,Trades and Technicians
Communication Systems Installer and Repairer,470103,Engineering Technology,Construction Trades,Trades and Technicians
Computer Electronics,470104,Engineering Technology,Construction Trades,Trades and Technicians
Industrial Electronics,470105,Engineering Technology,Construction Trades,Trades and Technicians
Major Appliance Repair,470106,470,Mechanics and Repairers,Trades and Technicians
Vending and Recreational Machine Repair,470109,470,Mechanics and Repairers,Trades and Technicians
"Electrical and Electronics Equipment Repair, Other",470199,470,Mechanics and Repairers,Trades and Technicians
"Heating, Air Conditioning and Refrigeration Mechanics, General",470201,470,Mechanics and Repairers,Trades and Technicians
"Heating Air Conditioning and Refrigeration Mechanics, Other",470299,470,Mechanics and Repairers,Trades and Technicians
"Industrial Equipment Maintenance and Repair, General",470301,470,Mechanics and Repairers,Trades and Technicians
Heavy Equipment Maintenance and Repair,470302,470,Mechanics and Repairers,Trades and Technicians
Industrial Equipment Maintenance and Repair,470303,470,Mechanics and Repairers,Trades and Technicians
Mine Equipment Maintenance and Repair,470304,470,Mechanics and Repairers,Trades and Technicians
Oil and Gas Drilling Equipment Operation and Maintenance,470305,470,Mechanics and Repairers,Trades and Technicians
"Industrial Equipment Maintenance and Repair, Other",470399,470,Mechanics and Repairers,Trades and Technicians
Gunsmithing,470402,470,Mechanics and Repairers,Trades and Technicians
Musical Instrument Repair,470404,470,Mechanics and Repairers,Trades and Technicians
Shoe and Boot Repair,470406,470,Mechanics and Repairers,Trades and Technicians
Sporting Goods Equipment Repair,470407,470,Mechanics and Repairers,Trades and Technicians
Watch Repair,470408,470,Mechanics and Repairers,Trades and Technicians
"Stationary Energy Sources, General",470501,470,Mechanics and Repairers,Trades and Technicians
Conventional Electrical Power Generation,470502,470,Mechanics and Repairers,Trades and Technicians
Industrial Nuclear Energy,470503,470,Mechanics and Repairers,Trades and Technicians
"Stationary Energy Sources, Other",470599,470,Mechanics and Repairers,Trades and Technicians
Automotive Body Repairer,470603,470,Mechanics and Repairers,Trades and Technicians
Automotive Mechanics,470604,470,Mechanics and Repairers,Trades and Technicians
Diesel Engine Mechanics,470605,470,Mechanics and Repairers,Trades and Technicians
Small Engine Repair,470606,470,Mechanics and Repairers,Trades and Technicians
"Vehicle and Mobile Equip. Mechanics and Repairers, Other",470699,470,Mechanics and Repairers,Trades and Technicians
"Mechanics and Repairers, Other",479999,479,Mechanics and Repairers,Trades and Technicians
